id,brewery_id,latitude,longitude,accuracy
902,958,48.21329879760742,16.322900772094727,ROOFTOP
903,959,44.01969909667969,-73.16929626464844,ROOFTOP
904,960,40.80979919433594,-77.91010284423828,RANGE_INTERPOLATED
905,961,60.38100051879883,25.110200881958008,GEOMETRIC_CENTER
906,962,41.147499084472656,-85.1167984008789,APPROXIMATE
907,963,29.43000030517578,-98.48999786376953,APPROXIMATE
908,964,32.79779815673828,-117.23999786376953,APPROXIMATE
909,965,37.80160140991211,-122.27400207519531,RANGE_INTERPOLATED
910,966,47.51430130004883,-122.35299682617188,ROOFTOP
911,967,50.99530029296875,4.2835001945495605,RANGE_INTERPOLATED
912,968,32.801700592041016,-79.94550323486328,RANGE_INTERPOLATED
913,969,43.14670181274414,-75.17790222167969,APPROXIMATE
914,970,42.20119857788086,-72.61039733886719,ROOFTOP
915,971,40.49599838256836,-111.41999816894531,RANGE_INTERPOLATED
916,972,48.13909912109375,11.5802001953125,APPROXIMATE
917,973,43.83440017700195,-91.23619842529297,ROOFTOP
918,974,45.2151985168457,-123.97000122070312,ROOFTOP
919,975,40.45690155029297,-79.99150085449219,ROOFTOP
920,976,42.83679962158203,-71.66259765625,RANGE_INTERPOLATED
921,977,40.45690155029297,-79.99150085449219,ROOFTOP
922,978,29.576099395751953,-98.47720336914062,ROOFTOP
923,979,34.92509841918945,-95.72530364990234,GEOMETRIC_CENTER
924,980,33.917598724365234,-117.26000213623047,ROOFTOP
925,981,39.98270034790039,-75.12750244140625,ROOFTOP
926,982,-20.273799896240234,57.497100830078125,GEOMETRIC_CENTER
927,983,41.910400390625,-87.67610168457031,ROOFTOP
928,984,47.60810089111328,-122.33999633789062,ROOFTOP
929,985,35.131500244140625,-79.42949676513672,APPROXIMATE
930,986,33.72679901123047,-111.85299682617188,RANGE_INTERPOLATED
931,987,39.736900329589844,-104.99099731445312,RANGE_INTERPOLATED
932,988,42.00379943847656,21.452199935913086,APPROXIMATE
933,990,50.20940017700195,15.832599639892578,APPROXIMATE
934,993,50.035499572753906,15.76200008392334,ROOFTOP
935,994,50.087799072265625,14.420499801635742,APPROXIMATE
936,995,49.19110107421875,16.591800689697266,ROOFTOP
937,996,47.88090133666992,18.197200775146484,ROOFTOP
938,997,49.92250061035156,14.636099815368652,ROOFTOP
939,998,50.06850051879883,14.406700134277344,ROOFTOP
940,999,59.93899917602539,30.315799713134766,APPROXIMATE
941,1000,41.945499420166016,-88.45069885253906,ROOFTOP
942,1001,32.99079895019531,-117.27200317382812,ROOFTOP
943,1002,37.22829818725586,-77.39029693603516,GEOMETRIC_CENTER
944,1003,40.69540023803711,-99.0811996459961,RANGE_INTERPOLATED
945,1004,37.66450119018555,-121.87300109863281,ROOFTOP
946,1005,49.74660110473633,13.386099815368652,ROOFTOP
947,1007,35.181400299072266,136.906005859375,APPROXIMATE
948,1008,38.88140106201172,-94.81909942626953,APPROXIMATE
949,1009,33.14059829711914,-117.1500015258789,APPROXIMATE
950,1010,43.38719940185547,-87.87560272216797,APPROXIMATE
951,1011,40.33409881591797,-75.01200103759766,RANGE_INTERPOLATED
952,1012,45.541500091552734,-122.71299743652344,ROOFTOP
953,1013,43.07809829711914,-70.75749969482422,RANGE_INTERPOLATED
954,1014,42.034698486328125,-88.28189849853516,ROOFTOP
955,1015,34.54199981689453,-112.47000122070312,ROOFTOP
956,1016,60.487701416015625,9.18850040435791,APPROXIMATE
957,1017,49.67470169067383,8.925000190734863,APPROXIMATE
958,1018,51.18330001831055,6.499300003051758,ROOFTOP
959,1019,48.31529998779297,11.89109992980957,ROOFTOP
960,1020,51.22919845581055,6.792500019073486,ROOFTOP
961,1021,50.94649887084961,6.956299781799316,ROOFTOP
962,1023,48.91749954223633,11.873499870300293,ROOFTOP
963,1024,49.885101318359375,10.88230037689209,ROOFTOP
964,1025,39.62820053100586,-106.0469970703125,ROOFTOP
965,1026,43.6614990234375,-70.25530242919922,APPROXIMATE
966,1027,40.168800354003906,-105.10199737548828,ROOFTOP
967,1028,43.60110092163086,-89.793701171875,APPROXIMATE
968,1029,47.59170150756836,-122.33499908447266,ROOFTOP
969,1029,37.88059997558594,-122.30000305175781,ROOFTOP
970,1031,47.59239959716797,-122.33399963378906,RANGE_INTERPOLATED
971,1032,36.06629943847656,120.38300323486328,APPROXIMATE
972,1033,33.490501403808594,-79.11599731445312,GEOMETRIC_CENTER
973,1034,49.26729965209961,-123.10299682617188,RANGE_INTERPOLATED
974,1035,45.485599517822266,-122.75399780273438,ROOFTOP
975,1036,41.58409881591797,-93.62960052490234,ROOFTOP
976,1037,51.11479949951172,13.914999961853027,RANGE_INTERPOLATED
977,1038,32.73659896850586,-97.32740020751953,ROOFTOP
978,1039,45.08509826660156,-87.65440368652344,ROOFTOP
979,1040,61.218101501464844,-149.89999389648438,APPROXIMATE
980,1041,41.1151008605957,-74.14700317382812,RANGE_INTERPOLATED
981,1042,42.832000732421875,-88.71399688720703,ROOFTOP
982,1043,51.37229919433594,-2.8773000240325928,APPROXIMATE
983,1044,30.113000869750977,-98.41560363769531,RANGE_INTERPOLATED
984,1045,33.6864013671875,-117.66000366210938,APPROXIMATE
985,1046,33.0369987487793,-117.29199981689453,APPROXIMATE
986,1047,45.19129943847656,-109.24700164794922,RANGE_INTERPOLATED
987,1048,36.06129837036133,-79.56950378417969,ROOFTOP
988,1049,40.30440139770508,-79.5470962524414,ROOFTOP
989,1050,40.018699645996094,-105.27899932861328,ROOFTOP
990,1051,47.606201171875,-122.33200073242188,APPROXIMATE
991,1052,43.01169967651367,-88.23149871826172,APPROXIMATE
992,1053,48.07080078125,11.531100273132324,ROOFTOP
993,1054,41.92340087890625,-87.69819641113281,ROOFTOP
994,1055,37.53559875488281,-77.43379974365234,ROOFTOP
995,1056,51.546199798583984,-1.1354999542236328,RANGE_INTERPOLATED
996,1057,33.414798736572266,-111.90899658203125,APPROXIMATE
997,1058,40.36880111694336,-74.94770050048828,ROOFTOP
998,1059,41.849998474121094,-87.65010070800781,APPROXIMATE
999,1060,40.63800048828125,-111.69000244140625,APPROXIMATE
1000,1061,40.44649887084961,-79.76419830322266,ROOFTOP
1001,1062,44.56930160522461,-72.60340118408203,ROOFTOP
1002,1063,41.89149856567383,-87.62840270996094,ROOFTOP
1003,1064,39.74720001220703,-104.99500274658203,RANGE_INTERPOLATED
1004,1065,43.03990173339844,-87.91169738769531,ROOFTOP
1005,1066,44.97650146484375,-93.27469635009766,ROOFTOP
1006,1067,37.28860092163086,-121.93299865722656,ROOFTOP
1007,1068,39.56779861450195,-104.8740005493164,ROOFTOP
1008,1069,41.46229934692383,-81.85600280761719,ROOFTOP
1009,1070,39.40909957885742,-104.87000274658203,ROOFTOP
1010,1071,42.787498474121094,-86.10890197753906,APPROXIMATE
1011,1072,44.620201110839844,-124.052001953125,ROOFTOP
1012,1073,51.442100524902344,4.9232001304626465,RANGE_INTERPOLATED
1013,1074,37.28689956665039,-121.94599914550781,ROOFTOP
1014,1075,45.51179885864258,-122.65899658203125,ROOFTOP
1015,1076,37.987098693847656,-122.58899688720703,APPROXIMATE
1016,1077,43.31779861450195,-88.37899780273438,APPROXIMATE
1017,1078,38.64699935913086,-90.2249984741211,APPROXIMATE
1018,1079,32.78900146484375,-96.79889678955078,APPROXIMATE
1019,1080,44.02909851074219,-88.16290283203125,RANGE_INTERPOLATED
1020,1081,39.93899917602539,-77.65660095214844,RANGE_INTERPOLATED
1021,1082,38.57310104370117,-121.48100280761719,ROOFTOP
1022,1083,47.68550109863281,9.208000183105469,ROOFTOP
1023,1084,44.890201568603516,-92.63780212402344,RANGE_INTERPOLATED
1024,706,49.14820098876953,-122.86199951171875,RANGE_INTERPOLATED
1025,1086,38.44179916381836,-122.71199798583984,ROOFTOP
1026,1087,41.387901306152344,2.1698999404907227,APPROXIMATE
1027,1088,51.47359848022461,-3.178999900817871,GEOMETRIC_CENTER
1028,1089,12.968299865722656,77.65699768066406,APPROXIMATE
1029,1090,38.61909866333008,-121.4000015258789,RANGE_INTERPOLATED
1030,1091,29.812299728393555,-95.46749877929688,RANGE_INTERPOLATED
1031,1092,38.632999420166016,-90.20999908447266,ROOFTOP
1032,1093,28.164600372314453,-82.77169799804688,ROOFTOP
1033,1094,59.30139923095703,24.66790008544922,RANGE_INTERPOLATED
1034,1095,29.424100875854492,-98.49359893798828,APPROXIMATE
1035,1096,52.70690155029297,-2.7869999408721924,RANGE_INTERPOLATED
1036,1097,40.76259994506836,-111.8949966430664,RANGE_INTERPOLATED
1037,1098,21.306900024414062,-157.85800170898438,APPROXIMATE
1038,1099,53.883399963378906,-1.2625000476837158,GEOMETRIC_CENTER
1039,1100,32.792198181152344,-117.0989990234375,ROOFTOP
1040,1101,33.134498596191406,-117.19100189208984,ROOFTOP
1041,1102,14.58329963684082,120.96700286865234,APPROXIMATE
1042,1103,44.29290008544922,-90.8510971069336,RANGE_INTERPOLATED
1043,1104,39.755699157714844,-104.99299621582031,RANGE_INTERPOLATED
1044,1105,44.80070114135742,-106.95600128173828,RANGE_INTERPOLATED
1045,1106,34.41659927368164,-119.69599914550781,ROOFTOP
1046,1107,36.974098205566406,-122.03099822998047,APPROXIMATE
1047,1108,35.59659957885742,-106.052001953125,ROOFTOP
1048,1109,38.44049835205078,-122.71399688720703,APPROXIMATE
1049,1111,52.54349899291992,-2.115600109100342,APPROXIMATE
1050,1112,45.42070007324219,-122.6709976196289,APPROXIMATE
1052,1113,-34.18550109863281,150.60699462890625,APPROXIMATE
1053,1114,50.02239990234375,10.829999923706055,ROOFTOP
1054,1115,47.99039840698242,13.923800468444824,ROOFTOP
1055,1116,47.409698486328125,9.751399993896484,ROOFTOP
1056,1118,32.803001403808594,-96.7698974609375,APPROXIMATE
1057,1119,37.96689987182617,-121.78299713134766,RANGE_INTERPOLATED
1058,1120,48.00400161743164,9.65839958190918,ROOFTOP
1059,1121,45.127899169921875,-76.12999725341797,RANGE_INTERPOLATED
1060,1122,40.89179992675781,-76.79750061035156,APPROXIMATE
1061,1123,55.94649887084961,-3.248500108718872,RANGE_INTERPOLATED
1062,1124,47.997501373291016,-122.21399688720703,RANGE_INTERPOLATED
1063,1125,44.797401428222656,-68.7699966430664,RANGE_INTERPOLATED
1064,1126,36.96760177612305,-122.00800323486328,ROOFTOP
1065,1127,35.66310119628906,-105.96600341796875,RANGE_INTERPOLATED
1066,1128,40.80099868774414,-76.86139678955078,ROOFTOP
1067,1129,36.758201599121094,-119.802001953125,ROOFTOP
1068,1130,49.14870071411133,-122.91200256347656,APPROXIMATE
1069,1131,20.894699096679688,-156.47000122070312,APPROXIMATE
1070,1132,51.316898345947266,0.8920999765396118,RANGE_INTERPOLATED
1071,1133,44.913299560546875,-93.50330352783203,APPROXIMATE
1072,1134,40.56840133666992,-75.09539794921875,ROOFTOP
1073,1135,45.04949951171875,-87.28019714355469,RANGE_INTERPOLATED
1074,1136,43.66189956665039,-70.2489013671875,RANGE_INTERPOLATED
1075,1137,37.774898529052734,-122.41899871826172,APPROXIMATE
1076,1138,37.74810028076172,-122.41899871826172,RANGE_INTERPOLATED
1077,1139,44.97629928588867,-85.21040344238281,ROOFTOP
1078,1140,8.484100341796875,-13.228699684143066,APPROXIMATE
1079,1141,25.681100845336914,-100.36299896240234,RANGE_INTERPOLATED
1080,1142,39.72460174560547,-121.81600189208984,ROOFTOP
1081,1143,44.72200012207031,-123.91799926757812,RANGE_INTERPOLATED
1082,1144,64.95829772949219,-147.6219940185547,ROOFTOP
1083,1145,38.52429962158203,-122.49700164794922,RANGE_INTERPOLATED
1084,1146,47.58140182495117,9.919099807739258,APPROXIMATE
1085,1147,43.54999923706055,-96.70030212402344,APPROXIMATE
1086,1148,40.949100494384766,-124.10199737548828,RANGE_INTERPOLATED
1087,1149,40.67399978637695,-74.01180267333984,ROOFTOP
1088,901,37.24399948120117,-107.87899780273438,ROOFTOP
1089,1151,48.4192008972168,-122.33499908447266,ROOFTOP
1090,1152,18.8799991607666,72.94000244140625,APPROXIMATE
1091,1153,44.740299224853516,-88.4448013305664,APPROXIMATE
1092,1154,43.48699951171875,-80.20680236816406,RANGE_INTERPOLATED
1093,1155,61.219600677490234,-149.89599609375,RANGE_INTERPOLATED
1094,1156,59.854400634765625,17.662700653076172,ROOFTOP
1095,1157,40.129798889160156,-75.54989624023438,ROOFTOP
1096,1158,40.19430160522461,-75.53399658203125,RANGE_INTERPOLATED
1097,1159,35.9656982421875,-83.91809844970703,ROOFTOP
1098,1160,43.032501220703125,-70.7947998046875,RANGE_INTERPOLATED
1099,1161,43.47679901123047,-110.76499938964844,RANGE_INTERPOLATED
1100,1162,46.328399658203125,-120.00800323486328,ROOFTOP
1101,1163,37.984100341796875,-120.38200378417969,APPROXIMATE
1102,1164,43.632598876953125,-116.2750015258789,ROOFTOP
1103,1165,34.070098876953125,-106.89299774169922,ROOFTOP
1104,1166,33.72679901123047,-111.85299682617188,RANGE_INTERPOLATED
1105,1167,-34.91109848022461,138.5749969482422,ROOFTOP
1106,1168,39.7322998046875,-76.44960021972656,RANGE_INTERPOLATED
1107,1169,46.58720016479492,-90.89209747314453,ROOFTOP
1108,1170,40.89030075073242,-72.3927001953125,ROOFTOP
1109,1171,32.778499603271484,-79.92729949951172,ROOFTOP
1110,1172,30.348899841308594,-95.44270324707031,RANGE_INTERPOLATED
1111,1173,42.100799560546875,-79.33570098876953,GEOMETRIC_CENTER
1112,1175,47.695899963378906,-114.1760025024414,APPROXIMATE
1113,1177,37.73870086669922,-122.38099670410156,RANGE_INTERPOLATED
1114,1178,40.50579833984375,-96.70700073242188,RANGE_INTERPOLATED
1115,1179,29.426000595092773,-97.16069793701172,APPROXIMATE
1116,1180,33.85749816894531,-117.8759994506836,APPROXIMATE
1117,1181,43.099998474121094,-87.9197998046875,ROOFTOP
1118,1182,39.95249938964844,-76.32949829101562,ROOFTOP
1119,1183,37.20790100097656,-93.29550170898438,RANGE_INTERPOLATED
1120,1184,18.33679962158203,-64.72810363769531,APPROXIMATE
1121,1185,36.72819900512695,-76.58360290527344,APPROXIMATE
1122,1186,50.34159851074219,-4.788300037384033,RANGE_INTERPOLATED
1123,1187,52.65380096435547,-7.248000144958496,APPROXIMATE
1124,1188,49.801998138427734,11.032400131225586,ROOFTOP
1125,1189,53.34410095214844,-6.267499923706055,APPROXIMATE
1126,1190,37.641700744628906,-121.00399780273438,ROOFTOP
1127,1192,51.84859848022461,5.863900184631348,RANGE_INTERPOLATED
1128,1193,42.197601318359375,-122.71499633789062,ROOFTOP
1129,1194,43.64139938354492,-79.38690185546875,RANGE_INTERPOLATED
1130,1195,49.2849006652832,-123.11000061035156,ROOFTOP
1131,1196,37.27239990234375,-107.87999725341797,ROOFTOP
1132,1197,32.500701904296875,-94.7405014038086,APPROXIMATE
1133,1198,47.36899948120117,8.538000106811523,APPROXIMATE
1134,1199,35.99399948120117,-78.89859771728516,APPROXIMATE
1135,1200,44.510398864746094,-89.57340240478516,ROOFTOP
1136,1201,39.63180160522461,-75.66280364990234,RANGE_INTERPOLATED
1137,1202,47.800498962402344,13.044400215148926,APPROXIMATE
1138,1203,39.290401458740234,-76.61219787597656,APPROXIMATE
1139,1204,33.115699768066406,-117.12000274658203,ROOFTOP
1140,1205,44.25360107421875,-88.40370178222656,RANGE_INTERPOLATED
1141,1206,41.80720138549805,-91.49410247802734,APPROXIMATE
1142,1207,43.709999084472656,-70.30500030517578,RANGE_INTERPOLATED
1143,1208,44.197200775146484,-72.50189971923828,ROOFTOP
1144,1209,42.33720016479492,-83.01860046386719,ROOFTOP
1145,1210,49.282100677490234,-123.06999969482422,RANGE_INTERPOLATED
1146,1211,40.236900329589844,-76.0719985961914,RANGE_INTERPOLATED
1147,1212,43.03889846801758,-87.90650177001953,APPROXIMATE
1148,1213,54.39059829711914,-5.654799938201904,APPROXIMATE
1149,1214,41.42770004272461,-78.55390167236328,RANGE_INTERPOLATED
1150,1215,27.949399948120117,-82.46510314941406,APPROXIMATE
1151,1216,44.83420181274414,-87.37699890136719,APPROXIMATE
1152,1218,38.54719924926758,-121.72599792480469,ROOFTOP
1153,1219,43.31520080566406,-83.73139953613281,RANGE_INTERPOLATED
1154,1220,44.91389846801758,-93.13960266113281,ROOFTOP
1155,1221,45.04290008544922,-93.32460021972656,ROOFTOP
1156,1222,-32.06380081176758,115.91200256347656,ROOFTOP
1157,1223,39.03239822387695,-77.40969848632812,RANGE_INTERPOLATED
1158,1224,33.80870056152344,-84.38130187988281,ROOFTOP
1159,1225,42.866600036621094,-106.31300354003906,APPROXIMATE
1160,1226,38.82889938354492,-77.43930053710938,RANGE_INTERPOLATED
1161,1227,43.39059829711914,-79.80490112304688,RANGE_INTERPOLATED
1162,1229,32.80910110473633,-79.875,GEOMETRIC_CENTER
1163,1230,40.167198181152344,-105.10199737548828,APPROXIMATE
1164,1231,43.61130142211914,-116.20600128173828,ROOFTOP
1165,1232,32.77320098876953,-117.05500030517578,ROOFTOP
1166,1233,25.025999069213867,121.47200012207031,APPROXIMATE
1167,1234,27.9606990814209,-82.44329833984375,ROOFTOP
1168,1235,43.80139923095703,-91.2396011352539,APPROXIMATE
1169,1236,41.83580017089844,-88.00910186767578,RANGE_INTERPOLATED
1170,1237,49.32379913330078,-123.10199737548828,RANGE_INTERPOLATED
1171,1238,32.715301513671875,-117.15699768066406,APPROXIMATE
1172,1240,36.21540069580078,-115.2509994506836,ROOFTOP
1173,1241,55.85929870605469,-4.232399940490723,RANGE_INTERPOLATED
1174,1242,45.4192008972168,-117.27200317382812,RANGE_INTERPOLATED
1175,1243,33.945899963378906,-83.4104995727539,ROOFTOP
1176,1244,44.33720016479492,-72.75599670410156,ROOFTOP
1177,1245,40.89590072631836,-73.381103515625,ROOFTOP
1178,1246,33.86140060424805,-117.87999725341797,RANGE_INTERPOLATED
1179,1247,41.96580123901367,-72.79299926757812,ROOFTOP
1180,1248,40.462398529052734,-79.9645004272461,ROOFTOP
1181,1249,37.78390121459961,-122.0009994506836,GEOMETRIC_CENTER
1182,1250,42.118499755859375,-86.45369720458984,RANGE_INTERPOLATED
1183,1251,33.14059829711914,-117.1500015258789,APPROXIMATE
1184,1252,41.819000244140625,-71.40969848632812,RANGE_INTERPOLATED
1185,1253,41.92110061645508,-86.45829772949219,ROOFTOP
1186,1254,38.43980026245117,-122.71299743652344,ROOFTOP
1187,1255,41.06890106201172,-81.51719665527344,ROOFTOP
1188,1256,37.785499572753906,-122.4000015258789,ROOFTOP
1189,1257,34.79679870605469,-82.42449951171875,RANGE_INTERPOLATED
1190,1258,41.80870056152344,-72.71080017089844,RANGE_INTERPOLATED
1191,1259,47.59239959716797,-122.33399963378906,RANGE_INTERPOLATED
1192,1260,41.535400390625,-87.51580047607422,RANGE_INTERPOLATED
1193,1261,44.47710037231445,-73.21150207519531,ROOFTOP
1194,1262,32.3406982421875,-111.01499938964844,ROOFTOP
1195,1263,40.69660186767578,-99.08149719238281,RANGE_INTERPOLATED
1196,1264,40.925899505615234,-98.3396987915039,RANGE_INTERPOLATED
1197,1265,37.33620071411133,-121.89399719238281,ROOFTOP
1198,1266,50.839900970458984,4.247499942779541,RANGE_INTERPOLATED
1199,1267,49.49440002441406,-119.61000061035156,RANGE_INTERPOLATED
1200,1268,44.52000045776367,-88.01730346679688,ROOFTOP
1201,1269,39.739200592041016,-104.98500061035156,APPROXIMATE
1202,1270,52.05929946899414,1.1556999683380127,APPROXIMATE
1203,1271,39.741798400878906,-105.51799774169922,ROOFTOP
1204,1272,51.66659927368164,-3.9442999362945557,GEOMETRIC_CENTER
1205,1273,51.08729934692383,4.917799949645996,APPROXIMATE
1206,1274,-33.850101470947266,151.0449981689453,ROOFTOP
1207,1275,-33.86709976196289,151.20700073242188,APPROXIMATE
1208,1276,35.91320037841797,-79.05580139160156,RANGE_INTERPOLATED
1209,1277,20.89109992980957,-156.5050048828125,APPROXIMATE
1210,1278,42.35100173950195,-83.06649780273438,RANGE_INTERPOLATED
1211,1279,38.77450180053711,-90.48400115966797,RANGE_INTERPOLATED
1212,1280,40.68920135498047,-74.43489837646484,ROOFTOP
1213,1281,55.61899948120117,-3.0636000633239746,APPROXIMATE
1214,1282,38.89670181274414,-104.8550033569336,RANGE_INTERPOLATED
1215,1283,37.8734016418457,-122.26899719238281,ROOFTOP
1216,1284,40.36589813232422,-74.95439910888672,GEOMETRIC_CENTER
1217,1285,40.35070037841797,-74.6583023071289,ROOFTOP
1218,1286,40.25590133666992,-76.87149810791016,ROOFTOP
1219,1287,13.723400115966797,100.47599792480469,APPROXIMATE
1220,1288,44.520301818847656,-72.00140380859375,RANGE_INTERPOLATED
1221,1289,36.06629943847656,120.38300323486328,APPROXIMATE
1222,1290,49.464298248291016,11.084699630737305,ROOFTOP
1223,1292,44.94419860839844,-93.08609771728516,APPROXIMATE
1224,1293,38.9734992980957,-77.127197265625,ROOFTOP
1225,1294,33.74959945678711,-117.81199645996094,ROOFTOP
1226,1295,46.72079849243164,-92.1041030883789,APPROXIMATE
1227,1296,47.855899810791016,-121.97100067138672,RANGE_INTERPOLATED
1228,1297,40.02009963989258,-105.2509994506836,RANGE_INTERPOLATED
1229,1298,41.82059860229492,-88.20680236816406,RANGE_INTERPOLATED
1230,1299,40.7963981628418,-73.6989974975586,ROOFTOP
1231,1300,32.85449981689453,-96.7686996459961,ROOFTOP
1232,1301,43.08620071411133,-88.89669799804688,ROOFTOP
1234,1303,51.224998474121094,6.772200107574463,ROOFTOP
1235,1304,40.732601165771484,-111.9540023803711,ROOFTOP
1236,1305,39.14979934692383,-123.20800018310547,ROOFTOP
1237,1306,43.21649932861328,-123.34200286865234,APPROXIMATE
1238,1307,45.44160079956055,-73.2594985961914,RANGE_INTERPOLATED
1239,1309,40.21179962158203,-76.12319946289062,RANGE_INTERPOLATED
1240,1310,40.423301696777344,-104.70899963378906,APPROXIMATE
1241,1311,48.135501861572266,11.600899696350098,ROOFTOP
1242,1312,12.968899726867676,77.59459686279297,GEOMETRIC_CENTER
1243,1313,39.173301696777344,-86.53690338134766,RANGE_INTERPOLATED
1244,1314,41.84450149536133,-90.1886978149414,APPROXIMATE
1245,1315,41.23310089111328,-96.18109893798828,RANGE_INTERPOLATED
1246,1316,41.25529861450195,-95.93060302734375,RANGE_INTERPOLATED
1247,1317,51.320098876953125,-2.2079999446868896,APPROXIMATE
1248,1318,40.732200622558594,-111.9000015258789,RANGE_INTERPOLATED
1249,1320,37.955101013183594,-121.3219985961914,ROOFTOP
1250,1321,40.04389953613281,-75.38809967041016,APPROXIMATE
1251,1322,50.920501708984375,3.2541000843048096,APPROXIMATE
1252,1323,48.43439865112305,-123.36699676513672,RANGE_INTERPOLATED
1253,1324,44.477298736572266,-73.21440124511719,ROOFTOP
1255,1326,40.006099700927734,-75.69419860839844,RANGE_INTERPOLATED
1256,1327,45.25849914550781,-91.81809997558594,ROOFTOP
1257,1328,39.11259841918945,-77.55370330810547,ROOFTOP
1258,1329,57.49850082397461,18.458999633789062,APPROXIMATE
1259,1330,41.63719940185547,-80.15489959716797,RANGE_INTERPOLATED
1260,1332,42.55860137939453,-71.87149810791016,RANGE_INTERPOLATED
1261,1333,42.57389831542969,-76.85820007324219,RANGE_INTERPOLATED
1262,1334,40.46160125732422,-79.96530151367188,RANGE_INTERPOLATED
1263,1335,45.69219970703125,-121.88500213623047,RANGE_INTERPOLATED
1264,1336,42.648799896240234,-85.2874984741211,RANGE_INTERPOLATED
1265,1337,51.44160079956055,8.351900100708008,ROOFTOP
1266,1338,42.37179946899414,-71.23670196533203,ROOFTOP
1267,1339,43.0447998046875,-87.9113998413086,ROOFTOP
1268,1340,43.0525016784668,-88.36630249023438,ROOFTOP
1269,1341,44.86520004272461,-93.40950012207031,APPROXIMATE
1270,1342,51.50019836425781,-0.12620000541210175,APPROXIMATE
1271,1343,39.231998443603516,-84.37830352783203,APPROXIMATE
1272,1344,47.23109817504883,8.669099807739258,ROOFTOP
1273,1345,35.88589859008789,-75.6697006225586,GEOMETRIC_CENTER
1274,1346,41.85060119628906,-87.793701171875,APPROXIMATE
1275,1347,47.79399871826172,11.831100463867188,ROOFTOP
1277,1351,41.4995002746582,-81.69539642333984,APPROXIMATE
1278,1352,40.67319869995117,-75.22489929199219,ROOFTOP
1279,1353,51.537498474121094,-0.9046000242233276,APPROXIMATE
1280,1354,39.286598205566406,-76.61820220947266,ROOFTOP
1281,1355,53.14070129394531,-1.80840003490448,APPROXIMATE
1282,1356,52.13570022583008,-0.46799999475479126,APPROXIMATE
1283,1357,39.37220001220703,-76.46379852294922,RANGE_INTERPOLATED
1284,1358,45.34980010986328,-123.072998046875,RANGE_INTERPOLATED
1285,1359,47.38119888305664,-94.66690063476562,GEOMETRIC_CENTER
1286,1360,51.2047004699707,0.6812999844551086,GEOMETRIC_CENTER
1287,1361,45.54079818725586,-122.6760025024414,ROOFTOP
1288,1362,44.052101135253906,-123.08699798583984,APPROXIMATE
1289,1363,39.36280059814453,-77.42649841308594,ROOFTOP
1290,1364,42.21080017089844,-88.16519927978516,APPROXIMATE
1291,1365,42.17070007324219,-123.6449966430664,ROOFTOP
1292,1366,45.25189971923828,-92.27130126953125,APPROXIMATE
1293,1367,56.11629867553711,-3.7953999042510986,APPROXIMATE
1294,1368,41.6416015625,-81.40660095214844,RANGE_INTERPOLATED
1295,1369,34.22570037841797,-77.9447021484375,APPROXIMATE
1296,1370,43.04949951171875,-88.00759887695312,APPROXIMATE
1297,1371,44.65840148925781,-111.0999984741211,RANGE_INTERPOLATED
1298,1372,39.96189880371094,-105.51000213623047,RANGE_INTERPOLATED
1299,1373,52.684200286865234,1.4490000009536743,APPROXIMATE
1300,1374,49.79199981689453,9.914999961853027,ROOFTOP
1301,1375,51.75230026245117,-1.2558000087738037,APPROXIMATE
1302,1377,51.034000396728516,-114.08300018310547,GEOMETRIC_CENTER
1303,1378,52.149600982666016,-2.5506999492645264,APPROXIMATE
1304,1379,39.753501892089844,-104.99800109863281,ROOFTOP
1305,1380,46.60210037231445,-120.50599670410156,APPROXIMATE
1306,1381,49.2755012512207,-123.12100219726562,RANGE_INTERPOLATED
1307,1382,45.52349853515625,-122.6760025024414,APPROXIMATE
1308,1383,39.98310089111328,-75.12740325927734,RANGE_INTERPOLATED
1309,1391,36.1510009765625,-86.78209686279297,ROOFTOP
1310,1387,32.82099914550781,-96.78479766845703,ROOFTOP
1311,1390,45.78609848022461,-108.49800109863281,ROOFTOP
1312,1389,53.95709991455078,-1.090499997138977,RANGE_INTERPOLATED
1313,1385,51.46110153198242,-0.19660000503063202,RANGE_INTERPOLATED
1314,1388,40.70000076293945,-76.17469787597656,ROOFTOP
1315,1386,29.938600540161133,-90.07599639892578,RANGE_INTERPOLATED
